error_id,crate_name,version,test_name,error_type,error_text,full_error_text,passed_in_tree_borrows
778,tree-sitter-graph,0.11.0,lazy_execution::can_execute_list_comprehension,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
778,tree-sitter-graph,0.11.0,lazy_execution::can_execute_scan_of_local_call_expression,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
778,tree-sitter-graph,0.11.0,lazy_execution::can_execute_scan_of_local_variable,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
778,tree-sitter-graph,0.11.0,lazy_execution::can_execute_set_comprehension,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
778,tree-sitter-graph,0.11.0,lazy_execution::can_execute_shorthand,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
778,tree-sitter-graph,0.11.0,lazy_execution::can_match_stanza_multiple_times,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
778,tree-sitter-graph,0.11.0,lazy_execution::can_mutate_inside_nested_scan_multiple_times,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
778,tree-sitter-graph,0.11.0,lazy_execution::can_mutate_inside_nested_scan_multiple_times_simple,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
778,tree-sitter-graph,0.11.0,lazy_execution::can_mutate_inside_scan_multiple_times,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
778,tree-sitter-graph,0.11.0,lazy_execution::can_mutate_inside_scan_multiple_times_simple,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
778,tree-sitter-graph,0.11.0,lazy_execution::can_mutate_inside_scan_no_branch_simple,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
778,tree-sitter-graph,0.11.0,lazy_execution::can_mutate_inside_scan_once_first_branch,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
778,tree-sitter-graph,0.11.0,lazy_execution::can_mutate_inside_scan_once_first_branch_simple,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
778,tree-sitter-graph,0.11.0,lazy_execution::can_mutate_inside_scan_once_no_branch,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
778,tree-sitter-graph,0.11.0,lazy_execution::can_mutate_inside_scan_once_second_branch,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
778,tree-sitter-graph,0.11.0,lazy_execution::can_nest_function_calls,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
778,tree-sitter-graph,0.11.0,lazy_execution::can_omit_global_variable_with_default,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
778,tree-sitter-graph,0.11.0,lazy_execution::can_overwrite_inherited_attribute,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
778,tree-sitter-graph,0.11.0,lazy_execution::can_scan_strings,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
778,tree-sitter-graph,0.11.0,lazy_execution::can_set_mutable_local_variables,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
778,tree-sitter-graph,0.11.0,lazy_execution::can_use_global_variable,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
778,tree-sitter-graph,0.11.0,lazy_execution::can_use_variable_multiple_times,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
778,tree-sitter-graph,0.11.0,lazy_execution::cannot_access_non_inherited_variable,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
778,tree-sitter-graph,0.11.0,lazy_execution::cannot_omit_global_variable,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
778,tree-sitter-graph,0.11.0,lazy_execution::cannot_use_nullable_regex,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
778,tree-sitter-graph,0.11.0,lazy_execution::scoped_variables_can_appear_out_of_order,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
778,tree-sitter-graph,0.11.0,lazy_execution::scoped_variables_carry_across_stanzas,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
778,tree-sitter-graph,0.11.0,lazy_execution::skip_if_without_true_conditions,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
778,tree-sitter-graph,0.11.0,lazy_execution::variable_let_executed_once,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
778,tree-sitter-graph,0.11.0,lazy_execution::variable_set_executed_once,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
